,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_excess_return_of_equity_5Y
352,MTAG,0213,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.495,0.5,0.0,0.0,74000.0,340809000.0,,,,,,,1.2893869313404323,-0.025432785780120426
353,TITIJYA,5239,PROPERTY,PROPERTY,MAIN,0.255,0.25,-1.96,-0.005,512000.0,340104000.0,0.35847860647533114,-0.02625743495701581,0.01038596806838136,0.0004888535876640836,0.10252026279823745,normal,1.1356477350872187,-0.07932570496527358
354,MUHIBAH,5703,CONSTRUCTION,CONSTRUCTION,MAIN,0.46,0.465,0.0,0.0,511000.0,338032000.0,1.1839050727962244,0.006379836783950328,0.11632631994002043,3.5326915898834426e-33,0.0956006585885259,normal,1.6005188288118024,-0.058553263807595624
355,MESTRON,0207,INDUSTRIAL PRODUCTS & SERVICES,METALS,ACE,0.36,0.36,0.0,0.0,20042000.0,334962000.0,,,,,,,1.8363405484036766,0.10260309036229298
356,OPTIMAX,0222,HEALTH CARE,HEALTH CARE PROVIDERS,ACE,0.625,0.615,-0.81,-0.005,280000.0,332102000.0,,,,,,,,
357,SYMLIFE,1538,PROPERTY,PROPERTY,MAIN,0.435,0.46,4.55,0.02,38000.0,329565000.0,0.47064809235109195,-0.02117410583842583,0.017312443498515465,6.4935856589209665e-06,0.10388716237536078,normal,1.5124751619053753,-0.028077210859553947
358,HIL,8443,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.975,0.98,1.03,0.01,41000.0,327357000.0,0.2691310727989234,-0.028749411686746357,0.008013248699897663,0.0022068345796258273,0.08773027787709292,normal,0.8926680757326825,0.026899209662783363
359,RSAWIT,5113,PLANTATION,PLANTATION,MAIN,0.16,0.16,0.0,0.0,729000.0,326676000.0,1.8448807906179272,0.03382186906973244,0.14615264799354605,6.503098671215952e-42,0.13064479748647995,normal,1.395743765372689,-0.06807890589341437
360,CJCEN,7117,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.565,0.545,-3.54,-0.02,473000.0,323855000.0,0.8639189021137642,-0.00566214898281743,0.07427763314629829,2.533817601069179e-21,0.08935551533663853,normal,1.2443156196988554,0.050938323477541125
361,CNERGEN,0246,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.65,0.65,0.0,0.0,4426000.0,323700000.0,,,,,,,,
362,REDTONE,0032,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,ACE,0.415,0.41,-1.2,-0.005,158000.0,320806000.0,1.2966449075347986,0.012533364457539949,0.09340889483959738,1.1806515341693726e-26,0.1183503934414851,normal,1.3279248791313667,0.02289948594333424
363,KUB,6874,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.565,0.575,0.88,0.005,192000.0,319967000.0,1.5922568031838416,0.024654489109348303,0.09878742031637057,3.5881636516276494e-28,0.14090063513692436,normal,1.0677325170154086,-0.002217720283057556
364,MGB,7595,CONSTRUCTION,CONSTRUCTION,MAIN,0.54,0.54,0.0,0.0,55000.0,319492000.0,0.5500072598749299,-0.01834141602240961,0.02455809974412243,7.408134546669188e-08,0.10155674745084975,normal,1.400032411827658,-0.019076710522623497
365,GKENT,3204,CONSTRUCTION,CONSTRUCTION,MAIN,0.57,0.56,0.0,0.0,42000.0,315431000.0,1.3395380548763538,0.013135464885676143,0.10760308416738926,1.1215236168730356e-30,0.11302090067218068,normal,0.9525665084063655,-0.026167288945398326
366,KESM,9334,TECHNOLOGY,SEMICONDUCTORS,MAIN,7.6,7.3,-3.95,-0.3,4000.0,314006000.0,1.228520561806304,0.00913270361660247,0.1014633629476201,6.264571495451609e-29,0.10711066991040426,normal,1.3408377449160984,-0.015426529463562488
367,PPJACK,0242,FINANCIAL SERVICES,OTHER FINANCIALS,ACE,0.475,0.47,-1.05,-0.005,422000.0,313960000.0,,,,,,,,
368,AWANTEC,5204,TECHNOLOGY,DIGITAL SERVICES,MAIN,0.34,0.395,16.18,0.055,17609000.0,311886000.0,1.5691386941244891,0.023397221867757015,0.041812666047004725,1.7569405483505537e-12,0.22007446374914924,normal,2.512953414248463,-0.08085612395793662
369,PEKAT,0233,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.48,0.48,-1.03,-0.005,1426000.0,309585000.0,,,,,,,,
370,SUNSURIA,3743,PROPERTY,PROPERTY,MAIN,0.345,0.345,1.47,0.005,3000.0,309091000.0,0.15532076185354948,-0.034684884720431616,0.0027498671987877363,0.07334031088382811,0.08665881389205647,normal,1.1315778488933874,-0.00919628162833952
371,CRESNDO,6718,PROPERTY,PROPERTY,MAIN,0.0,1.1,0.0,0.0,0.0,308509000.0,0.5747943818551898,-0.016852901179572072,0.09255267173324973,2.0553935339840588e-26,0.05273097299435306,normal,0.7012527010110864,0.028002882572890186
372,TAWIN,7097,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.09,0.09,5.88,0.005,11105000.0,308113000.0,2.0019737420430075,0.040201364405262084,0.08150890440634234,2.5127132083748414e-23,0.19689303871018551,normal,2.8822898815247644,0.03518352238014533
373,DIN040000223,0400GA,BOND ISLAMIC,ISLAMIC-GG,BOND,0.0,101.5,0.0,0.0,0.0,304500000.0,,,,,,,,
374,FM,7210,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.515,0.545,5.83,0.03,1817000.0,304352000.0,0.7856676106041872,-0.007546641474960446,0.035389663743046515,9.324446253011693e-11,0.12017485988759755,normal,2.319971909925615,0.09501291000592893
375,MYNEWS,5275,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.44,0.445,3.49,0.015,1491000.0,303559000.0,0.9577658105493072,-0.0021819811914028306,0.09290920338588521,1.6317819883173153e-26,0.08767835222617291,normal,1.3732799925999437,-0.0360142827576424
376,P&O,6009,FINANCIAL SERVICES,INSURANCE,MAIN,1.05,1.05,0.0,0.0,2000.0,302388000.0,0.11047414059818217,-0.03523628843857538,0.008725973616154084,0.0013998491619833958,0.034497496936639595,normal,0.622718477605818,0.05025278488556939
377,NOVA,0201,HEALTH CARE,PHARMACEUTICALS,MAIN,0.93,0.95,1.6,0.015,102000.0,301992000.0,,,,,,,0.8036717222734433,-0.0024308992179613576
378,POHKONG,5080,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.73,0.735,-0.68,-0.005,47000.0,301609000.0,0.6394649213812906,-0.013333236997356168,0.014759091199943418,3.1666615743689446e-05,0.15307179427431944,normal,0.9089335967444343,-0.022313863123425204
379,IBRACO,5084,PROPERTY,PROPERTY,MAIN,0.0,0.545,0.0,0.0,0.0,297595000.0,0.3639534945599813,-0.02527188883499483,0.008825654318605054,0.0013137543463247,0.11300157609011122,normal,1.2231754387330196,0.006444934234513866
380,L&G,3174,PROPERTY,PROPERTY,MAIN,0.1,0.1,0.0,0.0,283000.0,297314000.0,0.8574079370396469,-0.00581712925249582,0.08232851796319927,1.4865169636321738e-23,0.08386736645412707,normal,1.0888123307898556,0.004545689119108687
381,FPGROUP,5277,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.53,0.545,3.81,0.02,5150000.0,296299000.0,1.2223279293594793,0.009632041356286682,0.08082179951758989,3.9004982591697635e-23,0.12077036324679914,normal,1.3722748625267958,-0.05885659391012066
382,ATRIUM,5130,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.46,1.44,-0.69,-0.01,151000.0,294661000.0,0.24590535597740842,-0.02957526640365397,0.045602784749563544,1.674783321393461e-13,0.03295899231911666,normal,0.4383926763092435,0.049773533560677485
383,APOLLO,6432,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,3.72,3.68,-1.08,-0.04,6000.0,294400000.0,0.35258435280788153,-0.02575165990260013,0.04367700666568877,5.532707587018301e-13,0.04833658207061013,normal,0.5254617339190403,0.012580289821796597
384,DSR,03055,PLANTATION,PLANTATION,LEAP,0.0,0.94,0.0,0.0,0.0,294162000.0,,,,,,,,
385,N2N,0108,TECHNOLOGY,SOFTWARE,ACE,0.49,0.49,-1.01,-0.005,45000.0,292960000.0,1.2098720005916264,0.008653498656837441,0.135221027242217,1.11698298286373e-38,0.08964104457458853,normal,0.9372865017694396,-0.04435825322250153
386,SCGBHD,0225,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.36,0.365,0.0,0.0,5037000.0,292000000.0,,,,,,,,
387,YSPSAH,7178,HEALTH CARE,PHARMACEUTICALS,MAIN,2.0,2.05,2.5,0.05,289000.0,289077000.0,0.6501398082551486,-0.014086400990300733,0.10048886087417955,1.183499653887108e-28,0.05698861566680348,normal,0.586036389247265,-0.017849506534870496
388,SLP,7248,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.915,0.91,-0.55,-0.005,31000.0,288434000.0,0.35938279415791424,-0.02584431584880529,0.020152672245955884,1.1214457123523005e-06,0.0734187867788896,normal,0.6969923763583589,-0.007949497596792199
389,LIONIND,4235,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.4,0.395,-1.25,-0.005,407000.0,283574000.0,1.9236554039410378,0.037195447249218874,0.11275271630296847,3.764999147048297e-32,0.1580968244781427,normal,2.529091216641263,0.03635665335998528
390,HEKTAR,5121,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.6,0.6,0.0,0.0,187000.0,282756000.0,0.60859227816392,-0.015898343539327325,0.10094058261359869,8.813269039571589e-29,0.05321386074052561,normal,0.8277652766989128,0.014386379125961746
391,COMFORT,2127,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.5,0.485,-3.0,-0.015,897000.0,282730000.0,1.284504115990506,0.011769373485494873,0.06524179426498555,7.737087207658404e-19,0.14244894347763012,normal,1.9313040680513545,-0.22454620487166066
392,MENANG,1694,PROPERTY,PROPERTY,MAIN,0.55,0.55,0.92,0.005,0.0,278439000.0,0.2840254705885374,-0.028257967647858824,0.00805948823056529,0.002142453475804475,0.09231736638239806,normal,1.213251159186565,0.019900966069965165
393,MEDIAC,5090,TELECOMMUNICATIONS & MEDIA,MEDIA,MAIN,0.165,0.165,-2.94,-0.005,18000.0,278394000.0,0.5220588736386412,-0.019285766590679432,0.021713639386296692,4.2792399436052297e-07,0.1026651883352501,normal,1.346162702887018,0.015133680109045144
394,ICAP,5108,CLOSED END FUND,CLOSED END FUND,MAIN,1.98,1.98,0.51,0.01,14000.0,277200000.0,,,,,,,0.47735781125098475,-0.024615816390600287
395,JADEM,7043,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.835,0.835,0.0,0.0,20926000.0,273897000.0,0.24634549912318407,-0.02943253360139527,0.0055560714831832956,0.010859971972355406,0.09655792117882865,normal,1.7456160112771293,0.08341670116343014
396,PANSAR,8419,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.585,0.59,0.85,0.005,65000.0,273807000.0,0.610245500937036,-0.014476405743064389,0.03763046356998273,2.3361781813372607e-11,0.09041547597086769,normal,1.0009358846486944,-0.023346067493235978
397,EVD-PA,0174PA,TECHNOLOGY,SOFTWARE,ACE,0.11,0.11,0.0,0.0,74000.0,273623000.0,,,,,,,,
398,IBHD,4251,PROPERTY,PROPERTY,MAIN,0.24,0.24,-2.04,-0.005,15000.0,272847000.0,1.1370634453309294,0.005301670030031479,0.11755768237317983,1.5598886484849967e-33,0.09127238326809768,normal,1.3655457726501878,0.04248565036823315
399,ALSREIT,5269,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.0,0.47,0.0,0.0,0.0,272600000.0,0.2733201790346165,-0.02934143368070806,0.01631226876564701,1.2069282355611501e-05,0.062184217977895195,normal,0.7686760698215606,-0.03191442879934314
400,CCB,2925,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,2.7,2.7,0.0,0.0,41000.0,272010000.0,0.5414233610364481,-0.017735691339334506,0.01934716613151853,1.8444758815098392e-06,0.11293355288664504,normal,1.4969563494698466,0.07004209579532361
401,DUTALND,3948,PLANTATION,PLANTATION,MAIN,0.315,0.32,0.0,0.0,40000.0,270758000.0,0.7068381528974792,-0.011620002937610098,0.07927189164216614,1.0506202747783965e-22,0.07057698645114553,normal,0.8232206881778261,-0.00534095192614803
402,TUNEPRO,5230,FINANCIAL SERVICES,INSURANCE,MAIN,0.36,0.36,1.41,0.005,1250000.0,270634000.0,1.2697557999882034,0.010466813247156218,0.156692436506391,4.5292043751663186e-45,0.08630306575052947,normal,1.1998088072960411,0.01138990702434306
403,NESTCON,0235,CONSTRUCTION,CONSTRUCTION,ACE,0.425,0.415,-3.49,-0.015,4705000.0,267186000.0,,,,,,,,
404,AMFIRST,5120,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.385,0.385,0.0,0.0,122000.0,264265000.0,0.35627331676205654,-0.025847178152589814,0.06336376509744285,2.526431690372248e-18,0.040131493656804754,normal,0.4163015920202934,0.013282924781666594
405,HEVEA,5095,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.455,0.465,1.09,0.005,167000.0,264002000.0,1.4733229284710847,0.01862422199117157,0.16219865388795077,9.804437162450779e-47,0.09810290978934334,normal,1.4509476630877383,0.009419189522164473
