,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,SKEWNESS_5Y,PEARSON_KURTOSIS_5Y,FISHER_KURTOSIS_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_return_of_equity_5Y,SHARPE_RATIO_5Y,TREYNOR_RATIO_5Y
832,JOE,7096,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.02,0.02,33.33,0.005,2000.0,61182000.0,1.0722215187038024,-0.0013053895106385897,0.029667816863392944,1.9990963026776522e-09,0.17738544815022228,-2.8946027625985966,86.10787387845959,83.10787387845959,not normal,3.4097480581212576,-0.34976113360662286,-0.10279811195122965,-0.32690601381323864
833,TPC,7176,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.0,0.195,0.0,0.0,0.0,60105000.0,-0.2093407542720521,-0.0013026959865935863,0.004297667240723122,0.023318411029478674,0.09217607289172197,1.7691701953363257,27.492728480635446,24.492728480635446,not normal,1.3054036164849816,-0.03268308819426913,-0.025614772909791382,0.15972817766973754
834,DFX,0131,TECHNOLOGY,DIGITAL SERVICES,ACE,0.0,0.08,0.0,0.0,0.0,59658000.0,1.2202461568684912,0.0011180055824469065,0.04156082223966594,1.0731194733585896e-12,0.16951327296129123,4.381276987291966,63.12170279850271,60.12170279850271,not normal,1.450518442360583,-0.055108546683096504,-0.03851248908617712,-0.0457801693258937
835,FINTEC,0150,FINANCIAL SERVICES,OTHER FINANCIALS,ACE,0.01,0.01,0.0,0.0,304000.0,59228000.0,2.526306022418679,0.0011459550531842482,0.05922776757461489,1.3436989766839247e-17,0.29126048491485707,1.6336702526047882,48.25301364480071,45.25301364480071,not normal,5.792970622231176,-0.38184342991583886,-0.06604520959336307,-0.15144561091104658
836,NOVAMSC-PA,0026PA,TECHNOLOGY,SOFTWARE,ACE,0.06,0.06,9.09,0.005,525000.0,59128000.0,-0.1111621685499413,0.0015566526596420829,0.00019665069626880429,0.6278977377094315,0.22928867634663874,3.5921553497708976,103.85511546548415,100.85511546548415,not normal,3.8656894263223767,0.11582060251142878,0.029765990182838563,-1.0351190068959433
837,ZECON,7028,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.4,0.0,0.0,0.0,58961000.0,0.6666475637699759,0.0002825360248826161,0.01769799994874748,3.867174040977206e-06,0.14367220697819114,3.5024513959179804,66.59647851734887,63.59647851734887,not normal,1.1887237977845924,-0.0280226621176779,-0.02420847565172298,-0.04316702359572626
838,PRG,7168,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.135,0.135,0.0,0.0,11000.0,58031000.0,1.9381900869847122,0.0011239366525757407,0.050391985734252194,3.873994610983231e-15,0.2433906355679528,13.992443945862203,419.6592091971398,416.6592091971398,not normal,2.36784406519581,-0.06229411667035489,-0.026627026076041515,-0.03252965026049392
839,M&G,5078,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.0,0.08,0.0,0.0,0.0,57910000.0,0.9102073728780322,0.0010010659359934472,0.00911673195313523,0.0009411601748056729,0.2745036041147946,14.180826975959786,347.5265491036438,344.5265491036438,not normal,5.301248957311689,0.0227491697753337,0.004148954511442772,0.02416442827547487
840,IQGROUP,5107,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.655,0.655,0.0,0.0,0.0,57659000.0,0.3235663560297469,-0.0005850982094580482,0.002559793287710566,0.0801630029828083,0.1847652919816395,4.504729246411529,72.3603802686114,69.3603802686114,not normal,3.264897873814561,0.10168032256377968,0.03091238913646276,0.3119168346318646
841,PINEPAC,1902,PLANTATION,PLANTATION,MAIN,0.31,0.38,15.15,0.05,19000.0,56926000.0,1.366069057678388,0.00218402898609713,0.03084965077613321,9.473769380270503e-10,0.22149256575351012,15.839453514656599,406.04608309633846,403.04608309633846,not normal,1.797772480475308,0.029278199602446042,0.015866118162678,0.02088010883820725
842,ESAFE,0190,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,ACE,0.0,0.235,0.0,0.0,0.0,56540000.0,1.3120113276036511,0.0007858052141136256,0.0719984766591015,3.4696715189578495e-21,0.13625935308004297,1.2086643400095587,42.77267372866215,39.77267372866215,not normal,1.5473605850243526,0.014980098780913442,0.009193441994695425,0.010842566282778927
843,SAPIND,7811,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.0,0.77,0.0,0.0,0.0,56037000.0,1.0886388061316048,0.000518887172053988,0.10097826090592121,1.7201627615388386e-29,0.09396605886502504,2.0387669465336336,195.18902311479522,192.18902311479522,not normal,0.9448399493702506,0.07194693611530156,0.0753486420267668,0.06539580135918936
844,UCREST,0005,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.085,0.09,0.0,0.0,110000.0,55969000.0,2.222449355815962,0.0027498541461080266,0.0711145837115103,6.165250394524625e-21,0.2323537343339102,5.441866809533831,65.67555585113051,62.67555585113051,not normal,2.7427270085529822,-0.09712210110060282,-0.03568588116607894,-0.044039982212454934
845,LBICAP,8494,PROPERTY,PROPERTY,MAIN,0.0,0.5,0.0,0.0,0.0,55941000.0,0.525860003890441,-0.0002416294933154859,0.023697674131207665,8.681719903313391e-08,0.09763948679422511,0.9868761456709033,27.618293174348665,24.618293174348665,not normal,1.5983998773763988,0.025999920689231404,0.015794165182904617,0.04800781863014061
846,CHEETAH,7209,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.115,0.115,0.0,0.0,308000.0,55917000.0,0.46826522710213236,0.0008445571332768996,0.005195466762804267,0.012616080109024855,0.18744098097319165,2.8305212216455318,48.10741916044972,45.10741916044972,not normal,3.6224647998265374,0.044264854643695006,0.012011248707831317,0.09291812231146299
847,CNASIA,7986,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.295,0.295,0.0,0.0,2715000.0,55141000.0,0.6628878812428064,0.0013466163453967127,0.008481175875079084,0.0014243698733191737,0.20733784198849212,8.684938803816829,169.19456566364636,166.19456566364636,not normal,3.7180567359898404,-0.0008119985534028595,-0.0004213296520877026,-0.0023631862873702797
848,CAMRES,7128,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.0,0.28,0.0,0.0,0.0,55104000.0,1.0249443917828602,0.0006114430512359147,0.06066139979482778,5.339586517300277e-18,0.1166732301155921,2.829850120112654,56.92988095052305,53.92988095052305,not normal,1.5532096708151903,0.025499424175658092,0.015931458349120915,0.02414267093554315
849,ADVPKG,9148,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,2.68,2.68,-0.74,-0.02,1000.0,54951000.0,-0.034540221150222004,-0.0002583626906000959,0.0002492974744711176,0.5852504422379861,0.06327440657935322,6.863683208249323,134.26623742261592,131.26623742261592,not normal,1.0346671207721272,0.059559931142256994,0.0568350931077804,-1.7025195608588322
850,GOLDETF,0828EA,EXCHANGE TRADED FUND-COMMODITY,COMMODITY FUND,ETF,2.51,2.52,0.4,0.01,3000.0,54885000.0,0.08649567594103588,-0.0006906263401541583,0.0030877533610617694,0.05460758517371778,0.04495909994179303,-15.283635530417836,410.74901217259594,407.74901217259594,not normal,0.45413321195239204,-0.017197016891145944,-0.03952925136565861,-0.20754269729041247
851,MCEHLDG,7004,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.98,0.975,-3.47,-0.035,30000.0,54758000.0,-0.6123546012293186,2.110043848092011e-05,0.014077916522109123,3.867011192997713e-05,0.14824195617316716,11.714954242096395,272.1811539504973,269.1811539504973,not normal,2.7859562325632647,0.1564036415069101,0.055869187997288995,-0.25418133904248646
852,MERCURY,8192,CONSTRUCTION,CONSTRUCTION,MAIN,0.85,0.85,0.0,0.0,3000.0,54655000.0,-0.37654355314380245,-0.00021343550738000218,0.0048116292436710065,0.016382344540825315,0.15665268106101313,7.654762750103115,123.1226971542067,120.1226971542067,not normal,2.8282811078412817,0.08817226416306423,0.03090843230649472,-0.23215836371540588
853,AHB,7315,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.145,0.145,0.0,0.0,121000.0,54492000.0,0.7931781901380124,0.0006931234771125784,0.014523633087719581,2.910027710281895e-05,0.1890045606918227,5.891568029045558,76.67761000698191,73.67761000698191,not normal,3.457312384397962,0.05193784394187184,0.014804365140748066,0.0645294028260559
854,YB-LA,5048LA,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,BOND,0.045,0.045,0.0,0.0,8000.0,54330000.0,,,,,,,,,,,,,
855,CWG,9423,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.33,0.33,0.0,0.0,65000.0,54169000.0,-0.009820647802357297,-0.0005860054900301851,6.155985565815181e-06,0.9316638306754619,0.11450014862420207,1.590046030590129,42.08762626339377,39.08762626339377,not normal,1.7490013781293519,0.03349532320105397,0.018719707493002596,-3.3338731682833553
856,YKGI,7020,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.0,0.12,0.0,0.0,0.0,53975000.0,1.0163721446945895,0.0004385547224929401,0.03670011664574845,2.340352912358248e-11,0.15063151112073495,1.0363691654898426,31.478082343553595,28.478082343553595,not normal,1.9895657615386935,0.019947849400403506,0.009646989696860116,0.018884146425084136
857,HHHCORP,0160,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.135,0.135,3.85,0.005,1855000.0,53884000.0,1.3053407222636038,0.001269987355520575,0.0872679477255843,1.5636710461531163e-25,0.1221192711559868,1.6601223610757117,33.82468058430755,30.82468058430755,not normal,1.7922303765633076,0.041105978237298446,0.022514655351986785,0.030912579797334857
858,SCABLE,5170,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.125,0.135,8.0,0.01,712000.0,53863000.0,1.4676054922998845,-0.0006108286290790223,0.060147135679042535,7.435909871424686e-18,0.16782159148459458,1.3169529961193192,52.94977844536814,49.94977844536814,not normal,2.773674835716006,-0.13581487957271388,-0.04923771410107395,-0.09305593995584607
859,PLABS,0171,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,ACE,0.195,0.195,-2.5,-0.005,49000.0,53667000.0,1.1386149185624208,0.00012164037638765673,0.11772915759926234,2.0998907092234256e-34,0.0901678807273169,-0.48102770715030896,47.45148607494228,44.45148607494228,not normal,1.0901281959494535,-0.015084283582441183,-0.014529311909284536,-0.013910596393777138
860,DOLPHIN,5265,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.0,0.04,0.0,0.0,0.0,53515000.0,1.5350752715542042,0.0004934949307390966,0.05127345537970766,2.205592709152521e-15,0.19101609219865662,0.7693049535577705,26.846642729429277,23.846642729429277,not normal,2.8164037320205613,-0.08945144809153471,-0.03202878055570274,-0.05876322728970726
861,BIG,7005,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.845,0.84,1.82,0.015,1023000.0,53325000.0,-0.5169615106986519,0.0017929923076868623,0.0031640900204403005,0.05169851569833077,0.2654371336774208,14.818348220398361,352.0618641526803,349.0618641526803,not normal,5.230631679068644,0.18690553014048206,0.03558862725658666,-0.3600867710466349
862,SMETRIC,0203,TECHNOLOGY,SOFTWARE,ACE,0.09,0.09,-5.26,-0.005,100000.0,51886000.0,1.621028529055198,0.0012714988431699371,0.05761051442205188,3.8006024456363386e-17,0.18965794693079324,15.61429006150364,426.47658634566176,423.47658634566176,not normal,1.8021878877804491,-0.07056042822208619,-0.03957132200435041,-0.04399364720697763
863,PAOS,5022,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.0,0.285,0.0,0.0,0.0,51632000.0,0.11996000476240672,-0.00045877357775371737,0.0007185180502501899,0.35413682312926964,0.12941290913402345,1.7054587438649627,29.43085640656608,26.43085640656608,not normal,1.9926260624612917,-0.01575659400345175,-0.008286112137202145,-0.1376385657350367
864,SLIC,03008,TECHNOLOGY,DIGITAL SERVICES,LEAP,0.0,0.405,0.0,0.0,0.0,51435000.0,0.16774699602635498,-0.0005788421652364389,0.022212427448779513,2.219451542013731e-07,0.03219549038783845,6.812470764825637,563.8887019728393,560.8887019728393,not normal,0.1408460855587269,-0.005208286679836527,-0.04233568617683991,-0.03554648261190787
865,JIANKUN,8923,PROPERTY,PROPERTY,MAIN,0.21,0.21,-2.33,-0.005,70000.0,51426000.0,1.1412695423609667,1.1321765491411695e-05,0.08061614954171939,1.2453483012053848e-23,0.11149148097836417,-2.0493085190270395,61.7034077610591,58.7034077610591,not normal,1.914424509381897,-0.13820046507507222,-0.0725831671041185,-0.12175475548504289
